,telecommuting,has_company_logo,has_questions,fraudulent,salary_min,salary_max,employment_type_-,employment_type_Contract,employment_type_Full-time,employment_type_Other,employment_type_Part-time,employment_type_Temporary,required_experience_-,required_experience_Associate,required_experience_Director,required_experience_Entry level,required_experience_Executive,required_experience_Internship,required_experience_Mid-Senior level,required_experience_Not Applicable,required_education_-,required_education_Associate Degree,required_education_Bachelor's Degree,required_education_Certification,required_education_Doctorate,required_education_High School or equivalent,required_education_Master's Degree,required_education_Professional,required_education_Some College Coursework Completed,required_education_Some High School Coursework,required_education_Unspecified,required_education_Vocational,required_education_Vocational - Degree,required_education_Vocational - HS Diploma,title_vector,location_vector,department_vector,company_profile_vector,description_vector,requirements_vector,benefits_vector,industry_vector,function_vector,predicao
9603,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04866723,-0.021072575822472572,0.0,-0.042077064514160156,0.018719736486673355,0.017593611031770706,0.04797406494617462,0.051318470388650894,-0.10149919241666794,0.0
9611,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.08367509,0.07671941816806793,0.0,-0.053155750036239624,0.04647776484489441,0.0,0.0,-0.23668883740901947,0.24436213076114655,0.0
9615,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.02206448,0.012050273828208447,0.0,0.0,-0.015441382303833961,-0.011858406476676464,0.05590088292956352,-0.09831845015287399,0.025582903996109962,0.0
9617,0,1,0,0,34000,38000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10921549,0.05678535997867584,0.0,-0.016999412328004837,-0.015788735821843147,0.006454832386225462,0.09010880440473557,0.0,0.029355652630329132,0.0
9618,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010703368,0.047892965376377106,0.0,0.03775602951645851,0.025022968649864197,0.012007232755422592,0.07113535702228546,-0.08084625005722046,0.0,0.0
9627,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044818714,0.08598044514656067,0.0,0.0,0.00105584179982543,0.0,0.0,0.06812047213315964,0.0,0.0
9628,0,1,0,0,180000,240000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.097331904,0.02890717051923275,-0.02676495537161827,-0.007283689454197884,0.001214994234032929,0.02174651063978672,0.02973947301506996,-0.08405696600675583,0.09764895588159561,0.0
9630,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21518338,0.0,0.0,0.05210234224796295,0.025144068524241447,0.02709071896970272,0.0,0.0,0.0,0.0
9633,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07815709,0.0,0.0,-0.02422386221587658,0.005179658066481352,-0.052943143993616104,0.0,0.0,0.0,0.0
9635,0,1,0,0,70000,85000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.013072993,0.1221189796924591,0.051281414926052094,0.012292776256799698,0.012590889818966389,0.027190566062927246,0.02836267463862896,-0.08405696600675583,-0.07160104811191559,0.0
9640,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,-0.010420339182019234,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
9642,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062240485,0.004595599602907896,0.0,-0.04506576061248779,-0.0028931028209626675,0.0,0.0,-0.0048846895806491375,0.0,0.0
9645,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0006260681,0.027111681178212166,0.25105541944503784,-0.006441551260650158,0.03995785117149353,0.05363711342215538,0.0,-0.08405696600675583,0.11565286666154861,0.0
9650,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053179484,0.1152149960398674,0.0,0.01748988777399063,0.009890526533126831,0.0252824779599905,0.02587120793759823,-0.03708634898066521,0.0,0.0
9657,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036450185,0.0636276826262474,0.0,0.0,0.009775357320904732,0.008011843077838421,0.0,-0.15154670178890228,0.0,0.0
9659,0,0,0,0,99000,99999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12018141,0.02717604674398899,0.0,0.0,0.031244337558746338,0.0,0.0,0.06812047213315964,0.0,0.0
9664,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09693156,0.0,0.0,0.040345001965761185,0.02358393371105194,0.0,0.0,0.0,0.0,0.0
9671,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04519596,0.06640347838401794,0.0,-0.028440866619348526,0.01156428549438715,0.0,0.0,0.0,0.0,0.0
9675,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08415374,0.008539102971553802,0.0,-0.04506576061248779,0.017435498535633087,-0.12404965609312057,0.06504427641630173,0.0,0.0,0.0
9677,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020540629,0.08638965338468552,-0.09512165933847427,-0.00244757323525846,0.008803898468613625,0.026228802278637886,0.0,0.0,0.0,0.0
9685,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.092258245,0.12801693379878998,0.0,-0.0526188462972641,0.009626008570194244,-0.013103489764034748,0.0,-0.11565808206796646,-0.17853516340255737,0.0
9687,0,1,0,0,900000,1200000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007957303,0.009241550229489803,0.0,-0.06380655616521835,-0.0010093279415741563,0.021728308871388435,0.0,-0.08405696600675583,-0.07160104811191559,0.0
9693,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030805554,0.02507321909070015,0.0,-0.051996130496263504,0.060841817408800125,0.0335451178252697,0.07929090410470963,0.0,0.0,0.0
9697,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10283828,0.11064659804105759,0.13707338273525238,-0.006824948824942112,0.04339005798101425,0.02916366048157215,0.0,-0.03708634898066521,0.09486623853445053,0.0
9705,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06496902,0.03511855751276016,0.0,-0.04506576061248779,-0.022817907854914665,0.0,0.0,0.0,0.0,0.0
9707,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.049102664,0.11525097489356995,0.11565286666154861,0.023044729605317116,-0.00879137497395277,0.020937571302056313,0.1006535142660141,0.11310556530952454,0.11565286666154861,0.0
9708,0,1,0,0,25000,30000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0032547617,-0.0004085540713276714,0.061378363519907,-0.03644527494907379,-0.005032339133322239,0.017445625737309456,0.11840622127056122,-0.0451783761382103,0.0,0.0
9712,0,1,0,0,33000,34000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.042155333,-0.003853189293295145,0.0,-0.12011978775262833,0.017757004126906395,0.10697990655899048,0.0,-0.09512142837047577,-0.022310519590973854,0.0
9717,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025063625,0.2211151272058487,0.057966507971286774,0.0,0.0026871568989008665,0.012455283664166927,0.0,-0.12714789807796478,0.09486623853445053,0.0
9720,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.12056011,0.09040630608797073,0.0,-0.08038926124572754,0.034745365381240845,-0.021894413977861404,0.005807572975754738,-0.023350419476628304,0.0,0.0
9722,0,0,1,0,26000,28000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.07431388,-0.0025872003752738237,0.0,0.0,-0.04019080474972725,0.0,0.05080415681004524,0.23772278428077698,-0.28559598326683044,0.0
9723,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060941868,0.11064659804105759,0.24436213076114655,-0.015834152698516846,0.01955459825694561,0.04050743952393532,-0.0025147199630737305,-0.08405696600675583,0.24436213076114655,0.0
9730,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009145806,0.011537629179656506,-0.08674159646034241,-0.024488920345902443,0.01642494648694992,-0.0064020766876637936,0.0697898268699646,-0.07217704504728317,0.0,0.0
9743,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0006260866,0.17915193736553192,0.04955963045358658,-0.009845809079706669,0.02896895818412304,0.03592439740896225,0.0,-0.3004835844039917,0.11565286666154861,0.0
9748,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058163937,0.029770078137516975,0.0,0.0,-0.00119551841635257,0.04630977287888527,-0.10217727720737457,0.23772278428077698,0.0,1.0
9765,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052149158,0.05678535997867584,0.0,-0.016999412328004837,0.024506578221917152,-0.005528158973902464,0.07957500219345093,0.0,0.0924716666340828,0.0
9767,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.050423622,0.12801693379878998,0.0,0.0018991302931681275,-0.01351984217762947,0.00926982332020998,0.06471794098615646,-0.03499366343021393,0.11704172194004059,0.0
9768,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051314,0.10875033587217331,0.0,0.042158037424087524,0.00018804965657182038,-0.01476092729717493,0.054407719522714615,0.0,0.0,0.0
9769,0,1,1,0,30000,40000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09462286,-0.00040772557258605957,-0.02676495537161827,-0.06441177427768707,0.07930455356836319,0.02526228129863739,0.12313070893287659,0.11310556530952454,0.13140377402305603,0.0
9773,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.06447487,0.010643630288541317,0.0,-0.014816297218203545,-0.016691554337739944,-0.00600447179749608,0.06382803618907928,0.0,0.0,0.0
9778,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015123818,0.0159143153578043,0.03496008366346359,-0.01323685608804226,-0.02997273951768875,-0.0017660921439528465,-0.0005472713964991271,0.0,0.0,0.0
9785,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03378293,0.039743904024362564,0.09963058680295944,0.05665561184287071,0.03286827728152275,-0.006473996676504612,0.13615235686302185,0.051318470388650894,-0.022310519590973854,0.0
9789,0,1,0,0,35000,45000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04087394,0.08044423907995224,0.0,-0.019846243783831596,0.009891707450151443,0.0034243930131196976,0.0,-0.08405696600675583,-0.07160104811191559,0.0
9792,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02238476,0.19808423519134521,0.0,-0.05827745795249939,-0.049328889697790146,0.022758912295103073,0.0,0.0,0.0,0.0
9796,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.048096023,0.061259590089321136,0.0,-0.020256048068404198,0.041064996272325516,0.02457764372229576,0.0,0.023016545921564102,0.013339783065021038,0.0
9800,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05194427,0.1152149960398674,0.0,0.0,0.030847925692796707,0.04858638718724251,0.09533604979515076,0.0,-0.07160104811191559,0.0
9806,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115711745,0.12801693379878998,0.035949453711509705,-0.052654825150966644,-0.029330763965845108,-0.005056030582636595,0.0,0.06503964215517044,-0.0494341142475605,0.0
9808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05347543,0.095675028860569,0.0033524823375046253,0.0,0.01575620472431183,-0.028247209265828133,-0.08184212446212769,0.0,0.0,0.0
9809,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090976,0.10550746321678162,0.0,-0.04091637209057808,0.000174421671545133,0.023359939455986023,0.0,-0.20944009721279144,-0.07160104811191559,0.0
9811,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06516413,-0.01523300539702177,0.09486623853445053,0.01885860227048397,0.006960447411984205,0.0,0.0,0.11310556530952454,0.09486623853445053,0.0
9813,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105330296,0.11064659804105759,0.026286277920007706,-0.004459545481950045,0.039045561105012894,0.006216137204319239,0.10004732757806778,0.0,-0.10149919241666794,0.0
9816,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.040549856,0.051864851266145706,0.0,-0.0010681456187739968,0.02057173103094101,-0.021026823669672012,0.03544379398226738,-0.07217704504728317,-0.07160104811191559,0.0
9818,0,0,0,0,60000,80000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022998117,0.22135187685489655,0.0,0.0,0.0064911749213933945,0.03855259343981743,0.0,-0.08405696600675583,-0.07160104811191559,0.0
9827,1,1,1,0,65000,85000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.001983751,0.1221189796924591,0.0,-0.008483690209686756,-0.002206185134127736,0.03343332186341286,0.05662916228175163,-0.07217704504728317,0.11565286666154861,0.0
9828,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07301909,0.06177185848355293,0.0,-0.003886922262609005,0.03510786220431328,-0.03468721732497215,0.0,-0.07157982885837555,-0.07160104811191559,0.0
9842,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.008713183,0.11472776532173157,-0.11800777167081833,-0.03811449930071831,0.008934356272220612,0.01345219835639,0.03673360124230385,0.11310556530952454,-0.10915237665176392,0.0
9844,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021344926,0.17494618892669678,-0.0023270905949175358,-0.02133348397910595,0.033573709428310394,-0.001466086832806468,0.0,-0.018949545919895172,0.1866891086101532,0.0
9848,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.010028588585555553,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
9850,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051021922,0.0,0.0,0.040345001965761185,0.040195852518081665,0.0,0.0,0.0,0.0,0.0
9853,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.05361441150307655,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
9854,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.00791915,0.12801693379878998,0.0,-0.023827970027923584,0.06424345076084137,-0.009440270252525806,0.0,-0.3004835844039917,0.11565286666154861,0.0
9855,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.003961644,0.005024643149226904,0.0,-0.09097718447446823,0.04097146913409233,0.020053308457136154,0.0,-0.10204523801803589,-0.10149919241666794,0.0
9860,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.072752275,0.095675028860569,0.17230072617530823,0.0,0.020299313589930534,-0.018679706379771233,0.037347473204135895,0.0346049889922142,0.24436213076114655,0.0
9863,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021482449,0.05635770410299301,0.0,-0.003572591580450535,-0.04275090619921684,-0.02183220535516739,0.054540663957595825,0.09558368474245071,0.0,0.0
9866,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07247569,0.11064659804105759,-0.02995666116476059,0.024900272488594055,-0.01564137265086174,0.0031328927725553513,0.04513973370194435,0.04669785127043724,0.0,0.0
9867,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036837094,0.095675028860569,0.0,-0.030018910765647888,0.004818943794816732,-0.02453923225402832,0.04725973308086395,0.0,0.0,0.0
9872,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38421506,0.04317250847816467,0.0,-0.07823614031076431,-0.05528984218835831,0.0,0.0,0.0,0.0,0.0
9874,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.100866444,0.05534639209508896,0.0,0.01156185194849968,0.03547343984246254,0.05446409806609154,0.064141184091568,-0.03708634898066521,0.09486623853445053,0.0
9879,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06613431,0.15347102284431458,0.0,0.0,0.02051662839949131,0.015687884762883186,0.05931057035923004,0.11310556530952454,0.06613431125879288,0.0
9882,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05019872,0.06428540498018265,0.0,-0.07823614031076431,0.014827749691903591,0.012433097697794437,0.0,0.0,0.0,0.0
9885,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.0341738760471344,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
9891,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019381173,0.11117482930421829,-0.051777783781290054,0.005351719446480274,0.011371868662536144,0.0,0.0,-0.20944009721279144,0.0,0.0
9893,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02271468,-0.08451381325721741,0.0,0.0,-0.03366857394576073,-0.12389795482158661,0.0032866455148905516,-0.11565808206796646,-0.17853516340255737,0.0
9894,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04939004,0.1152149960398674,0.24436213076114655,0.038779452443122864,0.023300478234887123,0.02006465382874012,0.0,-0.07217704504728317,0.24436213076114655,0.0
9908,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.036837094,0.11492723226547241,-0.07160104811191559,-0.018864789977669716,-0.002029912546277046,0.0,0.0,-0.23668883740901947,0.09486623853445053,0.0
9911,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0080270115,0.00014428973372559994,0.0,0.0,-0.003135320730507374,0.024509334936738014,0.0,-0.0451783761382103,0.0,0.0
9913,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.07386785,0.05281657353043556,0.0,0.027546212077140808,0.048706501722335815,-0.0032309002708643675,0.0,-0.08405696600675583,-0.07160104811191559,0.0
9914,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1509575,0.0005909335450269282,0.03690164163708687,-0.0004238902765791863,0.03991495072841644,0.00598449120298028,0.05195975303649902,-0.1450805515050888,0.0,0.0
9915,0,1,1,0,13000,15000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07729317,0.03675636276602745,0.0,-0.03450102359056473,0.0010914861923083663,0.014575464650988579,0.1028691977262497,-0.03708634898066521,0.0,0.0
9920,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.005024643149226904,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
9921,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04970716,0.1152149960398674,0.2928345501422882,0.01885860227048397,0.02288556843996048,0.0,0.0,0.11310556530952454,-0.05225321650505066,0.0
9932,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022141356,0.009861823171377182,0.026286277920007706,0.06498534232378006,0.01940249465405941,0.006418206728994846,0.037367768585681915,0.024047918617725372,0.06613431125879288,0.0
9933,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06340151,-0.0105669554322958,0.0,-0.07823614031076431,-0.005072085186839104,-0.023214858025312424,0.0,0.0,0.0,0.0
9937,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.11853296,0.009628324769437313,0.0,0.0,0.0019472372950986028,-0.02449427917599678,0.10327819734811783,0.0,-0.10149919241666794,0.0
9939,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064646825,0.07427482306957245,-0.008704859763383865,-0.05145745724439621,-0.04218820482492447,0.03195653855800629,0.05791434273123741,-0.09831845015287399,0.0,0.0
9943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.02297169,0.05095290020108223,0.0,0.0009282242972403765,-0.0190738495439291,-0.06944452971220016,0.05303806811571121,-0.11565808206796646,-0.17853516340255737,0.0
9944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.023742177,0.09332991391420364,0.0,-0.07823614031076431,0.024088745936751366,0.0053987931460142136,0.0,-0.07948187738656998,-0.0494341142475605,0.0
9951,0,0,0,0,20000,30000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.026239386,0.057702649384737015,0.0,0.0,0.010528198443353176,0.025486841797828674,0.08983538299798965,0.11310556530952454,-0.07160104811191559,0.0
9952,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12490343,0.006201688200235367,0.0,0.0,0.028041226789355278,0.043293390423059464,0.1076112687587738,0.0,0.0,0.0
9953,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07386785,-0.01523300539702177,0.2928345501422882,0.01885860227048397,-0.0048206644132733345,0.0,0.0,0.11310556530952454,-0.05225321650505066,0.0
9958,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062330354,0.13982729613780975,0.0,-0.03487390652298927,0.010088787414133549,-0.007974270731210709,0.083258718252182,-0.08405696600675583,-0.07160104811191559,0.0
9960,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010547945,0.009951918385922909,0.0,-0.07823614031076431,-0.027466697618365288,0.0,0.0,-0.10204523801803589,0.0,0.0
9963,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040619727,-0.08451381325721741,0.0,-0.011341970413923264,0.019716724753379822,0.0,0.0,-0.07217704504728317,0.0,0.0
